Date,SAP.DE,BAYN.DE,SIE.DE,ALV.DE,BAS.DE,DTE.DE,VOW3.DE,DAI.DE,BMW.DE,ADS.DE,HEN3.DE,DPW.DE,FRE.DE,CON.DE,LIN.DE,FME.DE,MUV2.DE,BEI.DE,WDI.DE,IFX.DE,DB1.DE,VNA.DE,DBK.DE,EOAN.DE,RWE.DE,HEI.DE,TKA.DE,MRK.DE,LHA.DE,DWNI.DE,MTX.DE,1COV.DE
2020-08-14,135.24000549316406,56.959999084472656,116.22000122070312,182.02000427246094,50.29999923706055,15.34000015258789,134.06410217285156,42.26499938964844,58.220001220703125,265.8999938964844,86.22000122070312,36.55302810668945,37.94343185424805,92.80000305175781,209.73744201660156,71.50263214111328,234.8000030517578,95.66000366210938,1.3592000007629395,21.7450008392334,154.60000610351562,58.31999969482422,8.069000244140625,9.98799991607666,34.279998779296875,51.5,6.093999862670898,114.4000015258789,8.62600040435791,43.400001525878906,150.8000030517578,37.400001525878906
2020-08-17,135.66000366210938,57.27000045776367,116.41999816894531,180.72000122070312,50.310001373291016,15.154999732971191,134.2570343017578,42.334999084472656,57.880001068115234,268.6000061035156,86.04000091552734,36.94137191772461,38.03151321411133,91.33999633789062,208.54293823242188,72.25011444091797,233.8000030517578,95.45999908447266,1.2100000381469727,22.5,156.39999389648438,58.63999938964844,7.9629998207092285,10.0600004196167,34.5,51.7599983215332,6.26200008392334,114.8499984741211,8.305999755859375,43.400001525878906,150.8000030517578,38.11000061035156
2020-08-18,135.32000732421875,57.06999969482422,116.66000366210938,181.1999969482422,50.439998626708984,15.0,133.60108947753906,42.21500015258789,57.560001373291016,267.5,87.04000091552734,36.727783203125,37.9727897644043,91.41999816894531,206.65162658691406,71.8173599243164,234.8000030517578,94.33999633789062,1.2851999998092651,22.485000610351562,156.25,58.13999938964844,7.918000221252441,9.95199966430664,34.2400016784668,51.81999969482422,6.288000106811523,114.1500015258789,8.394000053405762,43.2599983215332,148.0,39.130001068115234
2020-08-19,136.83999633789062,57.970001220703125,118.0199966430664,184.3800048828125,50.7400016784668,15.170000076293945,134.50784301757812,42.91999816894531,58.25,261.6000061035156,87.55999755859375,37.06758499145508,38.28596878051758,90.77999877929688,207.84613037109375,72.26979064941406,239.3000030517578,94.22000122070312,1.3453999757766724,22.485000610351562,157.39999389648438,58.220001220703125,8.126999855041504,10.050000190734863,32.66999816894531,52.099998474121094,6.354000091552734,114.5999984741211,8.699999809265137,43.70000076293945,149.6999969482422,39.63999938964844
2020-08-20,136.5399932861328,56.65999984741211,116.36000061035156,180.9600067138672,49.76499938964844,14.954999923706055,131.78758239746094,41.96500015258789,57.38999938964844,260.0,86.44000244140625,36.96078872680664,38.021724700927734,88.54000091552734,205.75572204589844,72.2304458618164,238.3000030517578,94.62000274658203,1.284000039100647,22.094999313354492,154.6999969482422,59.599998474121094,7.880000114440918,9.819999694824219,32.5,51.060001373291016,6.105999946594238,113.3499984741211,8.430000305175781,44.43000030517578,146.60000610351562,39.099998474121094
2020-08-21,135.8000030517578,56.33000183105469,115.94000244140625,179.22000122070312,49.564998626708984,14.84000015258789,131.26669311523438,41.1349983215332,56.810001373291016,258.5,86.37999725341797,37.13554382324219,37.80641555786133,87.27999877929688,205.2580108642578,71.6993408203125,236.3000030517578,94.73999786376953,1.2979999780654907,22.165000915527344,154.5500030517578,59.279998779296875,7.789999961853027,9.793999671936035,32.540000915527344,50.84000015258789,6.118000030517578,111.80000305175781,8.619999885559082,44.25,145.4499969482422,39.86000061035156
2020-08-24,138.60000610351562,57.97999954223633,119.27999877929688,183.9199981689453,51.70000076293945,15.164999961853027,132.9258575439453,42.790000915527344,58.25,259.0,88.08000183105469,37.611270904541016,38.69701385498047,89.4800033569336,210.6333465576172,72.07308197021484,240.89999389648438,96.44000244140625,1.25,22.795000076293945,158.3000030517578,59.439998626708984,8.135000228881836,10.119999885559082,33.36000061035156,52.84000015258789,6.216000080108643,114.30000305175781,8.744000434875488,44.75,152.9499969482422,41.13999938964844
2020-08-25,139.25999450683594,57.72999954223633,118.63999938964844,185.0,51.779998779296875,15.164999961853027,131.3824462890625,42.33000183105469,57.95000076293945,256.29998779296875,87.5199966430664,38.0190315246582,38.60893249511719,90.0,210.334716796875,72.28945922851562,243.39999389648438,95.83999633789062,1.149999976158142,22.920000076293945,158.75,59.29999923706055,8.156000137329102,10.145000457763672,33.18000030517578,52.2400016784668,6.1479997634887695,115.0,8.800000190734863,44.40999984741211,156.25,40.58000183105469
2020-08-26,142.25999450683594,57.540000915527344,120.0999984741211,185.10000610351562,52.13999938964844,15.140000343322754,134.08340454101562,43.029998779296875,59.41999816894531,257.29998779296875,87.9800033569336,38.84426498413086,38.51106262207031,91.18000030517578,212.42510986328125,72.05341339111328,244.0,96.94000244140625,1.0789999961853027,23.850000381469727,160.0,59.86000061035156,8.298999786376953,10.045000076293945,33.529998779296875,52.97999954223633,6.210000038146973,114.80000305175781,8.765999794006348,44.90999984741211,156.14999389648438,40.79999923706055
2020-08-27,140.36000061035156,56.540000915527344,119.19999694824219,184.05999755859375,51.790000915527344,15.140000343322754,135.16378784179688,43.0,59.599998474121094,255.60000610351562,87.63999938964844,38.31999969482422,38.57957077026367,91.30000305175781,212.32557678222656,71.65999603271484,241.3000030517578,97.33999633789062,1.0369999408721924,23.350000381469727,158.89999389648438,59.400001525878906,8.281000137329102,10.0,32.970001220703125,53.040000915527344,6.1479997634887695,113.80000305175781,8.984000205993652,44.61000061035156,160.4499969482422,40.119998931884766
2020-08-28,139.75999450683594,55.029998779296875,118.22000122070312,185.72000122070312,51.31999969482422,14.979999542236328,134.58502197265625,42.880001068115234,59.61000061035156,253.0,86.27999877929688,38.2400016784668,38.560001373291016,91.36000061035156,210.83242797851562,70.9000015258789,245.3000030517578,96.5999984741211,0.8600999712944031,23.334999084472656,157.6999969482422,60.02000045776367,8.279999732971191,9.925999641418457,33.0,52.619998931884766,6.01200008392334,113.25,9.003999710083008,44.560001373291016,157.8000030517578,39.84000015258789
2020-08-31,138.0399932861328,55.540000915527344,115.66000366210938,181.52000427246094,51.060001373291016,14.75,134.411376953125,42.64500045776367,60.150001525878906,254.60000610351562,85.55999755859375,38.119998931884766,38.79999923706055,91.19999694824219,209.8369903564453,71.05999755859375,241.6999969482422,96.80000305175781,0.6200000047683716,23.15999984741211,158.39999389648438,60.0,8.024999618530273,9.90999984741211,33.29999923706055,53.220001220703125,6.02400016784668,113.6500015258789,8.729999542236328,44.63999938964844,155.25,39.86000061035156
2020-09-01,138.63999938964844,55.4900016784668,116.86000061035156,182.0,50.630001068115234,14.630000114440918,135.14450073242188,42.67499923706055,60.130001068115234,255.0,85.86000061035156,38.41999816894531,38.66999816894531,89.05999755859375,209.8369903564453,70.68000030517578,244.0,97.55999755859375,0.7179999947547913,23.5,157.10000610351562,60.880001068115234,7.960999965667725,9.890000343322754,32.95000076293945,54.099998474121094,6.0,114.8499984741211,8.640000343322754,45.0,154.64999389648438,39.869998931884766
2020-09-02,141.5,56.27000045776367,119.12000274658203,183.5,51.380001068115234,15.395000457763672,135.35671997070312,43.08000183105469,60.38999938964844,266.5,86.87999725341797,38.459999084472656,39.560001373291016,91.80000305175781,217.10000610351562,72.77999877929688,248.5,98.80000305175781,1.2558000087738037,24.045000076293945,158.3000030517578,62.220001220703125,7.896999835968018,10.074999809265137,33.689998626708984,54.939998626708984,6.047999858856201,118.05000305175781,8.552000045776367,45.88999938964844,160.5,41.33000183105469
