Date,399001.SZ,^GSPC,^DJI,^IXIC,^NYA,^XAX,^BUK100P,^RUT,^VIX,^FTSE,^GDAXI,^FCHI,^STOXX50E,^N100,^BFX,IMOEX.ME,^N225,^HSI,000001.SS,399001.SZ,^STI,^AXJO,^AORD,^BSESN,^JKSE,^KLSE,^NZ50,^KS11,^TWII,^GSPTSE,^BVSP,^MXX,^IPSA,^MERV,^TA125.TA,^CASE30,^JN0U.JO,^OMX
2020-04-24,10423.4599609375,2836.739990234375,23775.26953125,8634.51953125,11017.900390625,1791.1800537109375,9732.2998046875,1233.050048828125,35.93000030517578,5752.2001953125,10336.08984375,4393.31982421875,2809.070068359375,865.7999877929688,2942.97998046875,2562.030029296875,19262.0,23831.330078125,2808.529052734375,10423.4599609375,2518.159912109375,5242.60009765625,5300.7001953125,31327.220703125,4496.06396484375,1369.8499755859375,10419.48046875,1889.010009765625,10347.3603515625,14420.400390625,75331.0,34586.8203125,,29258.099609375,,,2582.860107421875,1514.1300048828125
2020-04-27,10452.169921875,2878.47998046875,24133.779296875,8730.16015625,11264.83984375,1824.8399658203125,9862.6103515625,1281.8800048828125,33.290000915527344,5846.7998046875,10659.990234375,4505.259765625,2882.090087890625,886.0700073242188,3036.43994140625,2570.909912109375,19783.220703125,24280.140625,2815.4951171875,10452.169921875,2549.39990234375,5321.39990234375,5388.2998046875,31743.080078125,4513.14111328125,1370.1600341796875,,1922.77001953125,10567.26953125,14642.099609375,78239.0,34968.08984375,,29986.23046875,1390.3900146484375,,,1539.510009765625
2020-04-28,10501.150390625,2863.389892578125,24101.55078125,8607.73046875,11319.7001953125,1863.9300537109375,10075.0,1298.0799560546875,33.56999969482422,5958.5,10795.6298828125,4569.7900390625,2932.06005859375,900.8499755859375,3121.320068359375,2612.239990234375,19771.189453125,24575.9609375,2810.02392578125,10501.150390625,2562.949951171875,5313.10009765625,5381.2001953125,32114.51953125,4529.55419921875,1372.199951171875,10756.1201171875,1934.0899658203125,10616.0595703125,14798.2998046875,81312.0,35830.80859375,,33064.83984375,,,2651.260009765625,1568.5
2020-04-29,10514.169921875,2939.510009765625,24633.859375,8914.7099609375,11618.23046875,1972.0799560546875,10365.76953125,1360.760009765625,31.229999542236328,6115.2998046875,11107.740234375,4671.10986328125,2996.080078125,919.989990234375,3196.1201171875,2663.139892578125,,24643.58984375,2822.44189453125,10514.169921875,2574.72998046875,5393.39990234375,5463.7998046875,32720.16015625,4567.3232421875,1380.300048828125,10725.150390625,1947.56005859375,10772.2197265625,15228.099609375,83171.0,36870.08984375,,33185.05078125,,,2753.360107421875,1600.8599853515625
2020-04-30,10721.7802734375,2912.429931640625,24345.720703125,8889.5498046875,11372.33984375,1939.8399658203125,9984.6796875,1310.6600341796875,34.150001525878906,5901.2001953125,10861.6396484375,4572.18017578125,2927.929931640625,899.8699951171875,3099.1201171875,2650.56005859375,20193.689453125,,2860.08203125,10721.7802734375,2624.22998046875,5522.39990234375,5597.7001953125,33717.62109375,4716.40283203125,1407.780029296875,10545.1298828125,,10992.1396484375,14780.7001953125,80506.0,36470.109375,,32742.83984375,1405.9000244140625,,2712.85009765625,1577.9200439453125
2020-05-01,,2830.7099609375,23723.689453125,8604.9501953125,11058.5703125,1877.5,,1260.47998046875,37.189998626708984,5763.10009765625,,,,,,,19619.349609375,,,,,5245.89990234375,5325.0,,,,10449.009765625,,,14620.2998046875,,,,,,,,
2020-05-04,,2842.739990234375,23749.759765625,8710.7099609375,11056.2802734375,1880.6199951171875,9735.4501953125,1263.969970703125,35.970001220703125,5753.7998046875,10466.7998046875,4378.22998046875,2816.47998046875,863.5599975585938,2952.219970703125,2624.639892578125,,23613.80078125,,,2563.68994140625,5319.7998046875,5389.5,31715.349609375,4605.48681640625,1376.5899658203125,10516.08984375,1895.3699951171875,10720.48046875,14745.0,78876.0,36370.4296875,,32387.279296875,1361.68994140625,,2605.389892578125,1505.2099609375
2020-05-05,,2868.43994140625,23883.08984375,8809.1201171875,11135.400390625,1863.1199951171875,9904.240234375,1273.510009765625,33.61000061035156,5849.39990234375,10729.4599609375,4483.1298828125,2875.909912109375,882.25,3006.2900390625,2653.510009765625,,23868.66015625,,,2572.360107421875,5407.10009765625,5478.10009765625,31453.509765625,4630.1328125,1389.550048828125,10551.16015625,,10774.6103515625,14811.599609375,79471.0,36616.05859375,,33546.51953125,1391.199951171875,,2643.580078125,1538.1800537109375
2020-05-06,10883.2197265625,2848.419921875,23664.640625,8854.3896484375,10999.990234375,1840.8800048828125,9898.1298828125,1263.010009765625,34.119998931884766,5853.7998046875,10606.2001953125,4433.3798828125,2843.760009765625,875.010009765625,2998.4599609375,2632.10009765625,,24137.48046875,2878.139892578125,10883.2197265625,2591.60009765625,5384.60009765625,5464.7998046875,31685.75,4608.7900390625,1376.9300537109375,10596.76953125,1928.760009765625,10774.98046875,14830.7001953125,79064.0,36986.19921875,,34158.890625,1392.1300048828125,,2632.949951171875,1521.4000244140625
2020-05-07,10863.2900390625,2881.18994140625,23875.890625,8979.66015625,11121.669921875,1876.739990234375,10041.66015625,1282.9300537109375,31.440000534057617,5936.0,10759.26953125,4501.43994140625,2880.60009765625,889.75,3052.550048828125,2634.0,19674.76953125,23980.630859375,2871.52294921875,10863.2900390625,,5364.2001953125,5449.89990234375,31443.380859375,,,10676.25,1928.6099853515625,10842.919921875,14833.7001953125,78119.0,36792.41015625,,35850.2109375,1411.050048828125,,2657.139892578125,1537.739990234375
2020-05-08,11001.580078125,2929.800048828125,24331.3203125,9121.3203125,11354.33984375,1916.239990234375,10041.66015625,1329.6400146484375,27.979999542236328,,10904.48046875,4549.64013671875,2908.110107421875,900.3699951171875,3058.659912109375,2641.550048828125,20179.08984375,24230.169921875,2895.340087890625,11001.580078125,2591.8798828125,5391.10009765625,5488.0,31642.69921875,4597.43017578125,1382.31005859375,10695.58984375,1945.8199462890625,10901.419921875,14966.599609375,80263.0,37623.6796875,,36183.8984375,,,2760.31005859375,1563.18994140625
2020-05-11,10969.2802734375,2930.18994140625,24221.990234375,9192.33984375,11281.3701171875,1885.9200439453125,10026.6201171875,1321.239990234375,27.56999969482422,5939.7001953125,10824.990234375,4490.22021484375,2883.75,895.5700073242188,3060.0,,20390.66015625,24602.060546875,2894.800048828125,10969.2802734375,2611.31005859375,5461.2001953125,5559.10009765625,31561.220703125,4639.10498046875,,10736.509765625,1935.4000244140625,11013.259765625,15103.2001953125,79065.0,37631.890625,,38581.6015625,1423.969970703125,,2712.179931640625,1556.489990234375
2020-05-12,11015.5595703125,2870.1201171875,23764.779296875,9002.5498046875,11055.580078125,1863.550048828125,10150.8603515625,1275.5400390625,33.040000915527344,5994.7998046875,10819.5,4472.5,2884.199951171875,893.3400268554688,3067.800048828125,2642.0400390625,20366.48046875,24245.6796875,2891.555908203125,11015.5595703125,2587.81005859375,5403.0,5497.2998046875,31371.119140625,4588.73388671875,1379.9300537109375,10788.169921875,1922.1700439453125,10879.4697265625,14881.2001953125,77872.0,37462.890625,,39133.7109375,1418.25,,2742.199951171875,1570.030029296875
2020-05-13,11074.58984375,2820.0,23247.970703125,8863.169921875,10829.4404296875,1791.6500244140625,9973.7197265625,1233.25,35.279998779296875,5904.10009765625,10542.66015625,4344.9501953125,2810.550048828125,874.2899780273438,2973.77001953125,2604.97998046875,20267.05078125,24180.30078125,2898.050048828125,11074.58984375,2572.010009765625,5421.89990234375,5513.7001953125,32008.609375,4554.35888671875,1397.1300048828125,10741.919921875,1940.4200439453125,10938.26953125,14503.2001953125,77772.0,36394.58984375,,37842.80859375,1395.969970703125,,2703.300048828125,1522.6400146484375
2020-05-14,10962.150390625,2852.5,23625.33984375,8943.7197265625,10927.41015625,1809.6700439453125,9695.7001953125,1237.550048828125,32.61000061035156,5741.5,10337.01953125,4273.1298828125,2760.22998046875,856.1599731445312,2899.510009765625,2590.31005859375,19914.779296875,23829.740234375,2870.342041015625,10962.150390625,2522.31005859375,5328.7001953125,5418.0,31122.890625,4513.833984375,1397.25,10809.3701171875,1924.9599609375,10780.8798828125,14509.7001953125,79011.0,36094.140625,,39225.671875,1331.239990234375,,2626.8701171875,1476.52001953125
2020-05-15,10964.8896484375,2863.699951171875,23685.419921875,9014.5595703125,10947.3203125,1823.1300048828125,9806.080078125,1256.989990234375,31.889999389648438,5799.7998046875,10465.169921875,4277.6298828125,2770.699951171875,858.52001953125,2932.2099609375,2593.909912109375,20037.470703125,23797.470703125,2868.458984375,10964.8896484375,2523.550048828125,5404.7998046875,5492.7998046875,31097.73046875,4507.60693359375,1403.43994140625,10730.6796875,1927.280029296875,10814.919921875,14638.900390625,77557.0,35691.390625,,39388.328125,,,2659.320068359375,1493.6199951171875
2020-05-18,10921.150390625,2953.909912109375,24597.369140625,9234.830078125,11402.23046875,1904.81005859375,10224.6298828125,1333.68994140625,29.299999237060547,6048.60009765625,11058.8701171875,4498.33984375,2911.8798828125,896.6199951171875,3026.68994140625,2694.25,20133.73046875,23934.76953125,2875.41796875,10921.150390625,2539.280029296875,5460.5,5557.5,30028.98046875,4511.05810546875,1410.1600341796875,10865.9697265625,1937.1099853515625,10740.5498046875,,81194.0,37112.4609375,,40286.71875,1401.7900390625,,2783.89990234375,1566.1600341796875
2020-05-19,11052.849609375,2922.93994140625,24206.859375,9185.099609375,11248.9697265625,1884.52001953125,10153.009765625,1307.719970703125,30.530000686645508,6002.2001953125,11075.2900390625,4458.16015625,2902.580078125,890.1400146484375,2960.889892578125,2711.719970703125,20433.44921875,24388.130859375,2898.575927734375,11052.849609375,2581.330078125,5559.5,5658.7998046875,30196.169921875,4548.65576171875,1423.969970703125,10788.650390625,1980.6099853515625,10860.4404296875,14885.5,80742.0,35862.0390625,,39388.71875,1406.4599609375,,2841.1298828125,1560.280029296875
2020-05-20,10948.48046875,2971.610107421875,24575.900390625,9375.7802734375,11420.0400390625,1941.5999755859375,10265.4296875,1346.9300537109375,27.989999771118164,6067.2001953125,11223.7099609375,4496.97998046875,2942.389892578125,902.2899780273438,2994.699951171875,2770.7900390625,20595.150390625,24399.94921875,2883.738037109375,10948.48046875,2561.93994140625,5573.0,5680.10009765625,30818.609375,4545.9521484375,1435.1199951171875,10798.23046875,1989.6400146484375,10907.7998046875,14997.599609375,81319.0,36026.98046875,,39809.16015625,1414.2900390625,,2898.1201171875,1556.43994140625
2020-05-21,10845.400390625,2948.510009765625,24474.119140625,9284.8798828125,11351.599609375,1916.06005859375,10172.650390625,1347.56005859375,29.530000686645508,6015.2998046875,11065.9296875,4445.4501953125,,890.8599853515625,2940.6201171875,2718.669921875,20552.310546875,24280.029296875,2867.924072265625,10845.400390625,2555.340087890625,5550.39990234375,5660.89990234375,30932.900390625,,1452.1099853515625,10740.5400390625,1998.31005859375,11008.3095703125,14884.900390625,83027.0,35560.76171875,,41388.5,1406.8399658203125,,2870.889892578125,
2020-05-22,10604.9697265625,2955.449951171875,24465.16015625,9324.58984375,11331.9697265625,1922.3499755859375,10134.8603515625,1355.530029296875,28.15999984741211,5993.2998046875,11073.8701171875,4444.56005859375,2905.469970703125,890.8699951171875,2962.72998046875,2709.3798828125,20388.16015625,22930.140625,2813.764892578125,10604.9697265625,2499.830078125,5497.0,5608.7998046875,30672.58984375,,1436.760009765625,10662.6298828125,1970.1300048828125,10811.150390625,14913.599609375,82173.0,35784.421875,,40962.73828125,,,2818.35009765625,1555.489990234375
2020-05-25,10592.83984375,,,,,,10134.8603515625,,,,11391.2802734375,4539.91015625,2971.35009765625,907.8900146484375,3003.8798828125,2757.929931640625,20741.650390625,22952.240234375,2817.969970703125,10592.83984375,,5615.60009765625,5729.89990234375,,,,10775.7998046875,1994.5999755859375,10871.1796875,15075.400390625,85663.0,35832.76953125,,,1429.3299560546875,,2819.340087890625,1588.5999755859375
2020-05-26,10815.4296875,2991.77001953125,24995.109375,9340.2197265625,11603.0,1945.2099609375,10259.5400390625,1393.0699462890625,28.010000228881836,6067.7998046875,11504.650390625,4606.240234375,2999.219970703125,919.3699951171875,3165.4599609375,2754.0400390625,21271.169921875,23384.66015625,2846.547119140625,10815.4296875,2530.300048828125,5780.0,5889.89990234375,30609.30078125,4626.798828125,,10968.1796875,2029.780029296875,10997.2099609375,15148.099609375,85469.0,36206.859375,,41060.26953125,1423.739990234375,,2896.7900390625,1606.6500244140625
2020-05-27,10682.7001953125,3036.1298828125,25548.26953125,9412.3603515625,11837.5302734375,1963.4300537109375,10376.58984375,1436.3599853515625,27.6200008392334,6144.2998046875,11657.6904296875,4688.740234375,3051.080078125,927.239990234375,3234.070068359375,2741.02001953125,21419.23046875,23301.359375,2836.803955078125,10682.7001953125,2519.47998046875,5775.0,5884.89990234375,31605.220703125,4641.55517578125,1451.72998046875,11108.2099609375,2031.199951171875,11014.66015625,15272.0,87946.0,36889.9609375,,40431.5703125,1410.4200439453125,,2870.110107421875,1623.3900146484375
2020-05-28,10653.490234375,3029.72998046875,25400.640625,9368.990234375,11804.91015625,1933.8599853515625,10530.23046875,1400.6700439453125,28.59000015258789,6218.7998046875,11781.1298828125,4771.39013671875,3094.469970703125,943.02001953125,3281.89990234375,2779.97998046875,21916.310546875,23132.759765625,2846.221923828125,10653.490234375,2515.239990234375,5851.10009765625,5957.7998046875,32200.58984375,4716.18505859375,1457.5,10914.01953125,2028.5400390625,10944.1904296875,15262.7001953125,86949.0,36508.140625,,38985.8203125,,,2924.159912109375,1657.5799560546875
2020-05-29,10746.080078125,3044.31005859375,25383.109375,9489.8701171875,11802.9501953125,1921.8599853515625,10246.7998046875,1394.0400390625,27.510000228881836,6076.60009765625,11586.849609375,4695.43994140625,3050.199951171875,930.25,3202.949951171875,2734.830078125,21877.890625,22961.470703125,2852.35107421875,10746.080078125,2510.75,5755.7001953125,5872.2001953125,32424.099609375,4753.61181640625,1473.25,10882.41015625,2029.5999755859375,10942.16015625,15192.7998046875,87403.0,36122.73046875,,37824.73046875,,,2838.010009765625,1629.760009765625
2020-06-01,11102.150390625,3055.72998046875,25475.01953125,9552.0498046875,11900.240234375,1952.219970703125,,1405.3699951171875,28.229999542236328,6166.39990234375,,4762.77978515625,,943.47998046875,3268.030029296875,2750.239990234375,22062.390625,23732.51953125,2915.430908203125,11102.150390625,2550.860107421875,5819.2001953125,5938.39990234375,33303.51953125,,,,2065.080078125,11079.01953125,15236.2001953125,88620.0,36980.8515625,,40016.98046875,1404.6500244140625,,2908.590087890625,1649.3800048828125
2020-06-02,11112.5,3080.820068359375,25742.650390625,9608.3798828125,12046.41015625,1989.5899658203125,10519.5,1418.2099609375,26.84000015258789,6220.10009765625,12021.2802734375,4858.97021484375,3159.02001953125,958.969970703125,3320.419921875,2796.510009765625,22325.609375,23995.939453125,2921.39794921875,11112.5,2611.6298828125,5835.10009765625,5960.10009765625,33825.53125,4847.5068359375,1507.68994140625,11034.169921875,2087.18994140625,11127.9296875,15394.400390625,91046.0,37460.44140625,,42037.55859375,1405.31005859375,,3036.530029296875,1666.97998046875
2020-06-03,11108.3603515625,3122.8701171875,26269.890625,9682.91015625,12302.1904296875,2025.199951171875,10797.1396484375,1452.0899658203125,25.65999984741211,6382.39990234375,12487.3603515625,5022.3798828125,3269.590087890625,988.1599731445312,3427.239990234375,2831.080078125,22613.759765625,24325.619140625,2923.37109375,11108.3603515625,2700.389892578125,5941.60009765625,6064.89990234375,34109.5390625,4941.005859375,1538.530029296875,11234.7001953125,2147.0,11320.16015625,15575.099609375,93002.0,38290.76953125,,43853.05859375,1407.0400390625,,3132.760009765625,1709.9599609375
2020-06-04,11139.259765625,3112.35009765625,26281.8203125,9615.8095703125,12286.98046875,2030.5799560546875,10722.669921875,1452.06005859375,25.809999465942383,6341.39990234375,12430.5595703125,5011.97998046875,3261.669921875,986.6599731445312,3449.889892578125,2766.260009765625,22695.740234375,24366.30078125,2919.2509765625,11139.259765625,2707.199951171875,5991.7998046875,6112.0,33980.69921875,4916.7041015625,1561.8399658203125,11229.98046875,2151.179931640625,11393.23046875,15527.900390625,93829.0,37872.890625,,43676.1796875,1412.9000244140625,,3112.52001953125,1700.47998046875
2020-06-05,11180.599609375,3193.929931640625,27110.98046875,9814.080078125,12641.4404296875,2095.68994140625,10977.4501953125,1507.1500244140625,24.520000457763672,6484.2998046875,12847.6796875,5197.7900390625,3384.2900390625,1014.739990234375,3540.0,2792.739990234375,22863.73046875,24770.41015625,2930.799072265625,11180.599609375,2751.5,5998.7001953125,6116.5,34287.23828125,4947.7822265625,1556.3299560546875,11171.66015625,2181.8701171875,11479.400390625,15854.099609375,94637.0,38948.078125,,45128.75,,,3199.81005859375,1730.510009765625
2020-06-08,11215.759765625,3232.389892578125,27572.439453125,9924.75,12836.599609375,2146.52001953125,10966.400390625,1536.8900146484375,25.809999465942383,6472.60009765625,12819.58984375,5175.52001953125,3366.2900390625,1007.5499877929688,3535.110107421875,2796.300048828125,23178.099609375,24776.76953125,2937.77099609375,11215.759765625,2796.969970703125,,,34370.578125,5070.56103515625,,11555.1904296875,2184.2900390625,11610.3203125,15974.900390625,97645.0,39954.01171875,,48881.1796875,1439.7099609375,,3207.699951171875,1717.6600341796875
2020-06-09,11284.240234375,3207.179931640625,27272.30078125,9953.75,12619.51953125,2131.830078125,10727.830078125,1507.050048828125,27.56999969482422,6335.7001953125,12617.990234375,5095.10986328125,3320.7099609375,995.2100219726562,3487.330078125,2795.89990234375,23091.029296875,25057.220703125,2956.112060546875,11284.240234375,2794.169921875,6144.89990234375,6262.89990234375,33956.69140625,5035.05517578125,1575.1600341796875,11298.6904296875,2188.919921875,11637.1103515625,15833.7001953125,96747.0,39185.66015625,,46471.05859375,1435.1600341796875,,3222.2099609375,1696.699951171875
2020-06-10,11335.8603515625,3190.139892578125,26989.990234375,10020.349609375,12449.2197265625,2087.389892578125,10714.650390625,1467.3900146484375,27.56999969482422,6329.10009765625,12530.16015625,5053.419921875,3293.7099609375,989.2100219726562,3442.659912109375,2785.179931640625,23124.94921875,25049.73046875,2943.7529296875,11335.8603515625,2800.570068359375,6148.39990234375,6269.2998046875,34247.05078125,4920.68212890625,1575.27001953125,11241.6904296875,2195.68994140625,11720.16015625,15701.2998046875,94686.0,38266.19140625,,46476.0703125,1441.699951171875,,3183.780029296875,1692.3199462890625
2020-06-11,11243.6201171875,3002.10009765625,25128.169921875,9492.73046875,11659.169921875,1954.68994140625,10314.080078125,1356.219970703125,40.790000915527344,6076.7001953125,11970.2900390625,4815.60009765625,3144.570068359375,947.72998046875,3271.679931640625,2743.800048828125,22472.91015625,24480.150390625,2920.89697265625,11243.6201171875,2704.2099609375,5960.60009765625,6079.5,33538.37109375,4854.75390625,1557.25,10800.1396484375,2176.780029296875,11535.76953125,15050.900390625,,36827.359375,,43057.94140625,1408.4599609375,,3080.2900390625,1609.06005859375
2020-06-12,11251.7099609375,3041.31005859375,25605.5390625,9588.8095703125,11867.169921875,1976.9100341796875,10315.3095703125,1387.6800537109375,36.09000015258789,6105.2001953125,11949.2802734375,4839.259765625,3153.739990234375,953.3900146484375,3296.6298828125,,22305.48046875,24301.380859375,2919.740966796875,11251.7099609375,2684.6298828125,5847.7998046875,5959.89990234375,33780.890625,4880.35888671875,1546.02001953125,10905.9404296875,2132.300048828125,11429.9404296875,15256.599609375,92795.0,37679.23828125,,43417.1484375,,,3092.27001953125,1609.0699462890625
2020-06-15,11192.26953125,3066.590087890625,25763.16015625,9726.01953125,11942.91015625,1999.5999755859375,10263.1201171875,1419.6099853515625,34.400001525878906,6064.7001953125,11911.349609375,4815.72021484375,3136.39990234375,948.8400268554688,3339.35009765625,2719.06005859375,21530.94921875,23776.94921875,2890.030029296875,11192.26953125,2613.8798828125,5719.7998046875,5830.0,33228.80078125,4816.3359375,1498.8299560546875,10864.1201171875,2030.8199462890625,11306.259765625,15359.7001953125,92376.0,37416.73828125,,,1393.4200439453125,,2983.31005859375,1616.1400146484375
2020-06-16,11398.9697265625,3124.739990234375,26289.98046875,9895.8701171875,12161.4697265625,2025.9599609375,10567.8203125,1452.260009765625,33.66999816894531,6242.7998046875,12315.66015625,4952.4599609375,3242.64990234375,977.4500122070312,3447.64990234375,2748.300048828125,22582.2109375,24344.08984375,2931.75,11398.9697265625,2666.85009765625,5942.2998046875,6058.10009765625,33605.21875,4986.4580078125,1517.7099609375,10953.849609375,2138.050048828125,11511.6396484375,15515.7998046875,93531.0,37894.05078125,,42686.078125,1424.56005859375,,,1671.8399658203125
2020-06-17,11420.83984375,3113.489990234375,26119.609375,9910.5302734375,12086.490234375,1992.4599609375,10583.2998046875,1426.530029296875,33.470001220703125,6253.2998046875,12382.1396484375,4995.97021484375,3267.260009765625,985.6199951171875,3440.909912109375,2740.10009765625,22455.759765625,24481.41015625,2935.8701171875,11420.83984375,2669.6201171875,5991.7998046875,6109.10009765625,33507.921875,4987.77587890625,1526.3199462890625,11334.3095703125,2141.050048828125,11534.58984375,15428.7001953125,95547.0,37897.23828125,,40471.1484375,1415.68994140625,,3106.580078125,1677.530029296875
2020-06-18,11494.5498046875,3115.340087890625,26080.099609375,9943.0498046875,12072.58984375,1987.239990234375,10520.0400390625,1427.3299560546875,32.939998626708984,6224.10009765625,12281.5302734375,4958.75,3249.89990234375,980.969970703125,3413.9599609375,2724.330078125,22355.4609375,24464.939453125,2939.320068359375,11494.5498046875,2665.659912109375,5936.5,6051.89990234375,34208.05078125,4925.248046875,1504.9100341796875,11225.2802734375,2133.47998046875,11548.330078125,15479.7998046875,96125.0,37632.890625,,37990.58984375,1407.7099609375,,3053.860107421875,1667.9300537109375
2020-06-19,11668.1298828125,3097.739990234375,25871.4609375,9946.1201171875,11980.1201171875,1981.550048828125,10642.580078125,1418.6300048828125,35.119998931884766,6292.60009765625,12330.759765625,4979.4501953125,3269.10009765625,985.4199829101562,3376.570068359375,2758.669921875,22478.7890625,24643.890625,2967.6298828125,11668.1298828125,2634.830078125,5942.60009765625,6061.60009765625,34731.73046875,4942.27490234375,1507.260009765625,11254.740234375,2141.320068359375,11549.8603515625,15474.2001953125,96572.0,38404.62890625,,40951.44921875,,,3090.6298828125,
2020-06-22,11702.4404296875,3117.860107421875,26024.9609375,10056.48046875,12028.91015625,1991.8199462890625,10564.5595703125,1433.530029296875,31.770000457763672,6244.60009765625,12262.9697265625,4948.7001953125,3241.68994140625,979.6699829101562,3383.27001953125,2763.2900390625,22437.26953125,24511.33984375,2965.27197265625,11702.4404296875,2629.68994140625,5944.5,6058.0,34911.3203125,4918.8310546875,1511.239990234375,11228.009765625,2126.72998046875,11572.9296875,15516.900390625,95336.0,38123.55859375,,40344.3203125,1381.31005859375,,3092.4599609375,1657.7099609375
2020-06-23,11794.009765625,3131.2900390625,26156.099609375,10131.3701171875,12077.740234375,1993.469970703125,10700.3701171875,1439.3399658203125,31.3700008392334,6320.10009765625,12523.759765625,5017.68017578125,3298.830078125,993.8499755859375,3433.8798828125,2791.969970703125,22549.05078125,24907.33984375,2970.6201171875,11794.009765625,2634.919921875,5954.39990234375,6069.2998046875,35430.4296875,4879.1328125,1507.0400390625,11179.400390625,2131.239990234375,11612.3603515625,15564.7998046875,95975.0,38217.6796875,,40803.55859375,1377.97998046875,,3194.969970703125,1683.3599853515625
2020-06-24,11813.5302734375,3050.330078125,25445.939453125,9909.169921875,11726.5400390625,1949.699951171875,10371.4404296875,1389.739990234375,33.84000015258789,6123.7001953125,12093.9404296875,4871.35986328125,3196.1201171875,965.0,3301.530029296875,,22534.3203125,24781.580078125,2979.551025390625,11813.5302734375,2628.6201171875,5965.7001953125,6081.60009765625,34868.98046875,4964.73486328125,1502.6300048828125,11123.7998046875,2161.510009765625,11660.669921875,15294.400390625,94377.0,37908.37890625,,40435.33984375,1348.68994140625,,3116.8798828125,1642.9100341796875
2020-06-25,,3083.760009765625,25745.599609375,10017.0,11865.1103515625,1956.8199462890625,10417.1103515625,1413.31005859375,32.220001220703125,6147.10009765625,12177.8701171875,4918.580078125,3218.909912109375,972.260009765625,3357.0,2760.75,22259.7890625,,,,2590.14990234375,5817.7001953125,5928.0,34842.1015625,4896.72998046875,1489.199951171875,11124.3603515625,2112.3701171875,,15446.099609375,95983.0,37734.51953125,,41996.6484375,1339.949951171875,,3095.97998046875,1660.9599609375
2020-06-26,,3009.050048828125,25015.55078125,9757.2197265625,11604.4296875,1911.760009765625,10440.0400390625,1378.780029296875,34.72999954223633,6159.2998046875,12089.3896484375,4909.64013671875,3204.169921875,971.0700073242188,3304.5400390625,2761.739990234375,22512.080078125,24549.990234375,,,2604.510009765625,5904.10009765625,6011.7998046875,35171.26953125,4904.087890625,1488.1400146484375,11129.23046875,2134.64990234375,,15189.0,93834.0,37431.94921875,,40589.890625,,,3067.77001953125,1657.6600341796875
2020-06-29,11752.3603515625,3053.239990234375,25595.80078125,9874.150390625,11777.080078125,1952.97998046875,10550.5595703125,1421.2099609375,31.780000686645508,6225.7998046875,12232.1201171875,4945.4599609375,3232.02001953125,975.5999755859375,3326.330078125,2767.949951171875,21995.0390625,24301.279296875,2961.51611328125,11752.3603515625,2574.10009765625,5815.0,5915.60009765625,34961.51953125,4901.81787109375,1494.4300537109375,11349.8203125,2093.47998046875,11542.6201171875,15389.7001953125,95735.0,37769.19140625,,40308.109375,1311.5400390625,,3101.570068359375,1671.530029296875
2020-06-30,11992.349609375,3100.2900390625,25812.880859375,10058.76953125,11893.7802734375,1993.1500244140625,10457.58984375,1441.3699951171875,30.43000030517578,6169.7001953125,12310.9296875,4935.990234375,3234.070068359375,976.5399780273438,3328.010009765625,2743.199951171875,22288.140625,24427.189453125,2984.674072265625,11992.349609375,2589.909912109375,5897.89990234375,6001.2998046875,34915.80078125,4905.39208984375,1500.969970703125,11422.099609375,2108.330078125,11621.240234375,15515.2001953125,95056.0,37716.4296875,,38686.69140625,1324.1300048828125,,3104.169921875,1664.3800048828125
2020-07-01,12112.9599609375,3115.860107421875,25734.970703125,10154.6298828125,11901.5498046875,1976.06005859375,614.0599975585938,1427.31005859375,28.6200008392334,6158.0,12260.5703125,4926.93994140625,3228.449951171875,977.1300048828125,3331.989990234375,,22121.73046875,,3025.98095703125,12112.9599609375,2610.169921875,5934.39990234375,6041.0,35414.44921875,4914.38818359375,1514.4300537109375,11350.26953125,2106.699951171875,11703.419921875,,96203.0,37619.76953125,,39846.73828125,1360.1800537109375,,3123.64990234375,1675.0400390625
2020-07-02,12269.490234375,3130.010009765625,25827.359375,10207.6298828125,11991.51953125,1989.239990234375,621.8900146484375,1431.8599853515625,27.68000030517578,6240.39990234375,12608.4599609375,5049.3798828125,3320.090087890625,998.3200073242188,3402.4599609375,2788.7900390625,22145.9609375,25124.189453125,3090.569091796875,12269.490234375,2636.68994140625,6032.7001953125,6142.2998046875,35843.69921875,4966.77978515625,1536.280029296875,11525.9296875,2135.3701171875,11805.1396484375,15622.400390625,96235.0,37894.078125,,39500.8515625,1383.510009765625,,3187.030029296875,1703.8199462890625
2020-07-03,12433.259765625,,,,,,612.3900146484375,,,6157.2998046875,12528.1796875,5007.14013671875,3294.3798828125,992.8699951171875,3393.25,2801.659912109375,22306.48046875,25373.119140625,3152.81298828125,12433.259765625,2652.93994140625,6057.89990234375,6163.7001953125,36021.421875,4973.7939453125,1552.6500244140625,11558.7001953125,2152.409912109375,11909.16015625,15596.7998046875,96765.0,37950.0,,39758.19921875,,,3162.3701171875,1695.260009765625
